scrutin_ref,senateur_ref,position
senat-2021-99,19749K,pour
senat-2021-99,19479G,pour
senat-2021-99,20122U,pour
senat-2021-99,20058E,pour
senat-2021-99,14173T,pour
senat-2021-99,20266L,pour
senat-2021-99,19585H,pour
senat-2021-99,20086J,contre
senat-2021-99,20138D,contre
senat-2021-99,17737W,contre
senat-2021-99,20140W,contre
senat-2021-99,20038A,contre
senat-2021-99,19573D,contre
senat-2021-99,20136B,contre
senat-2021-99,20110Q,abstention
senat-2021-99,19367Y,abstention
senat-2021-99,20114U,abstention
senat-2021-99,20142Y,abstention
senat-2021-99,20036X,abstention
senat-2021-99,20062A,abstention
senat-2021-99,86034E,nonVotant
senat-2021-99,14026U,nonVotant
senat-2021-99,11033F,nonVotant
senat-2021-99,11099A,nonVotant
senat-2021-99,01060R,nonVotant
senat-2021-99,14055N,nonVotant
senat-2021-100,14133K,pour
senat-2021-100,20032T,pour
senat-2021-100,11109J,pour
senat-2021-100,19760E,pour
senat-2021-100,14189C,pour
senat-2021-100,19717B,pour
senat-2021-100,19631V,pour
senat-2021-100,04085P,pour
senat-2021-100,04059M,pour
senat-2021-100,19515S,pour
senat-2021-100,20112S,pour
senat-2021-100,20076G,pour
senat-2021-100,19707Y,pour
senat-2021-100,19651A,pour
senat-2021-100,05008E,pour
senat-2021-100,19741B,pour
senat-2021-100,19667J,pour
senat-2021-100,19543W,pour
senat-2021-100,20024T,pour
senat-2021-100,20022R,pour
senat-2021-100,19954N,pour
senat-2021-100,20110Q,pour
senat-2021-100,11033F,pour
senat-2021-100,19575F,pour
senat-2021-100,19549D,pour
senat-2021-100,20116W,pour
senat-2021-100,14030Q,pour
senat-2021-100,17367Q,pour
senat-2021-100,20086J,pour
senat-2021-100,20094J,pour
senat-2021-100,11040E,pour
senat-2021-100,19367Y,pour
senat-2021-100,14069U,pour
senat-2021-100,19415P,pour
senat-2021-100,20042V,pour
senat-2021-100,14089Y,pour
senat-2021-100,08060W,pour
senat-2021-100,20078J,pour
senat-2021-100,20138D,pour
senat-2021-100,20088L,pour
senat-2021-100,14105F,pour
senat-2021-100,19643A,pour
senat-2021-100,19747H,pour
senat-2021-100,20114U,pour
senat-2021-100,20152B,pour
senat-2021-100,19383Y,pour
senat-2021-100,17737W,pour
senat-2021-100,20080C,pour
senat-2021-100,19621T,pour
senat-2021-100,19758L,pour
senat-2021-100,04047H,pour
senat-2021-100,19782L,pour
senat-2021-100,20090E,pour
senat-2021-100,14207L,pour
senat-2021-100,20104S,pour
senat-2021-100,14255U,pour
senat-2021-100,11101A,pour
senat-2021-100,04042C,pour
senat-2021-100,14053L,pour
senat-2021-100,14083S,pour
senat-2021-100,11053K,pour
senat-2021-100,19545Y,pour
senat-2021-100,20060X,pour
senat-2021-100,11103C,pour
senat-2021-100,12028B,pour
senat-2021-100,19629C,pour
senat-2021-100,19721W,pour
senat-2021-100,19057M,pour
senat-2021-100,14329V,pour
senat-2021-100,14038Y,pour
senat-2021-100,20264J,pour
senat-2021-100,11080N,pour
senat-2021-100,14195A,pour
senat-2021-100,08028W,pour
senat-2021-100,20144B,pour
senat-2021-100,19467C,pour
senat-2021-100,18083K,pour
senat-2021-100,19701S,pour
senat-2021-100,14267Y,pour
senat-2021-100,11031D,pour
senat-2021-100,19295A,pour
senat-2021-100,11027H,pour
senat-2021-100,19681G,pour
senat-2021-100,11115U,pour
senat-2021-100,20070A,pour
senat-2021-100,11056N,pour
senat-2021-100,14357A,pour
senat-2021-100,19525U,pour
senat-2021-100,11065P,pour
senat-2021-100,19693L,pour
senat-2021-100,14259Y,pour
senat-2021-100,04008A,pour
senat-2021-100,17589D,pour
senat-2021-100,11070L,pour
senat-2021-100,19719D,pour
senat-2021-100,14327T,pour
senat-2021-100,19663E,pour
senat-2021-100,20140W,pour
senat-2021-100,17229F,pour
senat-2021-100,19659J,pour
senat-2021-100,10006L,pour
senat-2021-100,14217N,pour
senat-2021-100,01024M,pour
senat-2021-100,20248J,pour
senat-2021-100,19251M,pour
senat-2021-100,14215L,pour
senat-2021-100,19577H,pour
senat-2021-100,14042U,pour
senat-2021-100,04071H,pour
senat-2021-100,20134Y,pour
senat-2021-100,20124W,pour
senat-2021-100,20040T,pour
senat-2021-100,07033P,pour
senat-2021-100,20074E,pour
senat-2021-100,19507S,pour
senat-2021-100,14151M,pour
senat-2021-100,14249W,pour
senat-2021-100,11074Q,pour
senat-2021-100,11110B,pour
senat-2021-100,14187A,pour
senat-2021-100,19673G,pour
senat-2021-100,20174H,pour
senat-2021-100,20038A,pour
senat-2021-100,01025N,pour
senat-2021-100,19647E,pour
senat-2021-100,14281W,pour
senat-2021-100,20100N,pour
senat-2021-100,20132W,pour
senat-2021-100,08045X,pour
senat-2021-100,19599P,pour
senat-2021-100,17023S,pour
senat-2021-100,97011G,pour
senat-2021-100,08018U,pour
senat-2021-100,11010L,pour
senat-2021-100,20286Q,pour
senat-2021-100,20172F,pour
senat-2021-100,04035D,pour
senat-2021-100,14231L,pour
senat-2021-100,11083R,pour
senat-2021-100,19695N,pour
senat-2021-100,20120S,pour
senat-2021-100,14355X,pour
senat-2021-100,19820Y,pour
senat-2021-100,19387D,pour
senat-2021-100,19347U,pour
senat-2021-100,20180F,pour
senat-2021-100,07004J,pour
senat-2021-100,08056B,pour
senat-2021-100,14211G,pour
senat-2021-100,19565D,pour
senat-2021-100,14033T,pour
senat-2021-100,14123H,pour
senat-2021-100,14026U,pour
senat-2021-100,01057W,pour
senat-2021-100,20068G,pour
senat-2021-100,98022P,pour
senat-2021-100,11064N,pour
senat-2021-100,19691J,pour
senat-2021-100,19553Y,pour
senat-2021-100,20072C,pour
senat-2021-100,19725B,pour
senat-2021-100,19329S,pour
senat-2021-100,20106U,pour
senat-2021-100,20128B,pour
senat-2021-100,19569H,pour
senat-2021-100,14179A,pour
senat-2021-100,19685L,pour
senat-2021-100,20048C,pour
senat-2021-100,19333N,pour
senat-2021-100,08069G,pour
senat-2021-100,19399H,pour
senat-2021-100,11048N,pour
senat-2021-100,19591F,pour
senat-2021-100,14213J,pour
senat-2021-100,20066E,pour
senat-2021-100,20034V,pour
senat-2021-100,19551W,pour
senat-2021-100,19511N,pour
senat-2021-100,19715Y,pour
senat-2021-100,14121F,pour
senat-2021-100,19531S,pour
senat-2021-100,19683J,pour
senat-2021-100,20056C,pour
senat-2021-100,14097Y,pour
senat-2021-100,19447X,pour
senat-2021-100,95041E,pour
senat-2021-100,14021P,pour
senat-2021-100,99004R,pour
senat-2021-100,14073Q,pour
senat-2021-100,19489J,pour
senat-2021-100,20126Y,pour
senat-2021-100,20016T,pour
senat-2021-100,19649G,pour
senat-2021-100,19735D,pour
senat-2021-100,11099A,pour
senat-2021-100,19611R,pour
senat-2021-100,19583F,pour
senat-2021-100,20102Q,pour
senat-2021-100,07029T,pour
senat-2021-100,19723Y,pour
senat-2021-100,19699S,pour
senat-2021-100,08015R,pour
senat-2021-100,12041X,pour
senat-2021-100,19711U,pour
senat-2021-100,11026G,pour
senat-2021-100,08010L,pour
senat-2021-100,08034U,pour
senat-2021-100,19709B,pour
senat-2021-100,18193Q,pour
senat-2021-100,16685X,pour
senat-2021-100,19729F,pour
senat-2021-100,20108W,pour
senat-2021-100,01043Q,pour
senat-2021-100,20052X,pour
senat-2021-100,19697Q,pour
senat-2021-100,19581D,pour
senat-2021-100,11077T,pour
senat-2021-100,14205J,pour
senat-2021-100,14219Q,pour
senat-2021-100,01048V,pour
senat-2021-100,14059S,pour
senat-2021-100,19441R,pour
senat-2021-100,08012N,pour
senat-2021-100,17779H,pour
senat-2021-100,12016W,pour
senat-2021-100,11104D,pour
senat-2021-100,19657G,pour
senat-2021-100,14251Q,pour
senat-2021-100,14031R,pour
senat-2021-100,14111D,pour
senat-2021-100,19637C,pour
senat-2021-100,20142Y,pour
senat-2021-100,14001X,pour
senat-2021-100,11085T,pour
senat-2021-100,19826F,pour
senat-2021-100,08009T,pour
senat-2021-100,14221J,pour
senat-2021-100,20252E,pour
senat-2021-100,04057K,pour
senat-2021-100,19563B,pour
senat-2021-100,14147R,pour
senat-2021-100,20028X,pour
senat-2021-100,11067R,pour
senat-2021-100,19671E,pour
senat-2021-100,20018V,pour
senat-2021-100,14223L,pour
senat-2021-100,04092N,pour
senat-2021-100,19335Q,pour
senat-2021-100,19369B,pour
senat-2021-100,11072N,pour
senat-2021-100,14109K,pour
senat-2021-100,14257W,pour
senat-2021-100,08011M,pour
senat-2021-100,04070G,pour
senat-2021-100,14071N,pour
senat-2021-100,20096L,pour
senat-2021-100,92040Q,pour
senat-2021-100,14169X,pour
senat-2021-100,19768N,pour
senat-2021-100,14253S,pour
senat-2021-100,19593H,pour
senat-2021-100,19573D,pour
senat-2021-100,19866P,pour
senat-2021-100,14191V,pour
senat-2021-100,20050V,pour
senat-2021-100,20036X,pour
senat-2021-100,08073C,pour
senat-2021-100,08061X,pour
senat-2021-100,08047A,pour
senat-2021-100,14237S,pour
senat-2021-100,17637T,pour
senat-2021-100,14193X,pour
senat-2021-100,19745F,pour
senat-2021-100,20148F,pour
senat-2021-100,20146D,pour
senat-2021-100,19533U,pour
senat-2021-100,20030R,pour
senat-2021-100,20118Y,pour
senat-2021-100,19319Q,pour
senat-2021-100,05012A,pour
senat-2021-100,20130U,pour
senat-2021-100,17965H,pour
senat-2021-100,19503N,pour
senat-2021-100,11090Q,pour
senat-2021-100,19739H,pour
senat-2021-100,04043D,pour
senat-2021-100,19679N,pour
senat-2021-100,20298U,pour
senat-2021-100,19443T,pour
senat-2021-100,19349W,pour
senat-2021-100,14331P,pour
senat-2021-100,14225N,pour
senat-2021-100,20082E,pour
senat-2021-100,19766L,pour
senat-2021-100,10015M,pour
senat-2021-100,19705W,pour
senat-2021-100,11012A,pour
senat-2021-100,04033B,pour
senat-2021-100,95063L,pour
senat-2021-100,19798U,pour
senat-2021-100,20054A,pour
senat-2021-100,14229S,pour
senat-2021-100,11054L,pour
senat-2021-100,20150Y,pour
senat-2021-100,20020P,pour
senat-2021-100,11045K,pour
senat-2021-100,14107H,pour
senat-2021-100,19619A,pour
senat-2021-100,20092G,pour
senat-2021-100,19421M,pour
senat-2021-100,20044X,pour
senat-2021-100,11097X,pour
senat-2021-100,11043H,pour
senat-2021-100,19687N,pour
senat-2021-100,20098N,pour
senat-2021-100,04045F,pour
senat-2021-100,19762G,pour
senat-2021-100,01058X,pour
senat-2021-100,19703U,pour
senat-2021-100,19713W,pour
senat-2021-100,20062A,pour
senat-2021-100,20084G,pour
senat-2021-100,01028R,pour
senat-2021-100,20136B,pour
senat-2021-100,19689Q,pour
senat-2021-100,19669L,pour
senat-2021-100,14275Y,pour
senat-2021-100,19301E,pour
senat-2021-100,19675J,pour
senat-2021-100,19413M,pour
senat-2021-100,01062T,pour
senat-2021-100,20064C,pour
senat-2021-100,11041F,pour
senat-2021-100,19527W,pour
senat-2021-100,01034P,pour
senat-2021-100,20046A,pour
senat-2021-100,11066Q,pour
senat-2021-100,20026V,pour
senat-2021-100,19749K,pour
senat-2021-100,19479G,pour
senat-2021-100,20122U,pour
senat-2021-100,20058E,pour
senat-2021-100,14173T,pour
senat-2021-100,20266L,pour
senat-2021-100,19585H,pour
senat-2021-100,86034E,nonVotant
senat-2021-100,01060R,nonVotant
senat-2021-100,14055N,nonVotant
senat-2021-101,14133K,pour
senat-2021-101,20032T,pour
senat-2021-101,14189C,pour
senat-2021-101,19515S,pour
senat-2021-101,20076G,pour
senat-2021-101,19707Y,pour
senat-2021-101,05008E,pour
senat-2021-101,19741B,pour
senat-2021-101,19667J,pour
senat-2021-101,19543W,pour
senat-2021-101,20024T,pour
senat-2021-101,20022R,pour
senat-2021-101,19954N,pour
senat-2021-101,19575F,pour
senat-2021-101,14030Q,pour
senat-2021-101,17367Q,pour
senat-2021-101,20086J,pour
senat-2021-101,19367Y,pour
senat-2021-101,14069U,pour
senat-2021-101,19415P,pour
senat-2021-101,20042V,pour
senat-2021-101,14089Y,pour
senat-2021-101,20078J,pour
senat-2021-101,20138D,pour
senat-2021-101,14105F,pour
senat-2021-101,19643A,pour
senat-2021-101,19747H,pour
senat-2021-101,20152B,pour
senat-2021-101,19383Y,pour
senat-2021-101,17737W,pour
senat-2021-101,19621T,pour
senat-2021-101,04047H,pour
senat-2021-101,20090E,pour
senat-2021-101,20104S,pour
senat-2021-101,14255U,pour
senat-2021-101,11101A,pour
senat-2021-101,04042C,pour
senat-2021-101,14053L,pour
senat-2021-101,14083S,pour
senat-2021-101,11053K,pour
senat-2021-101,11103C,pour
senat-2021-101,19721W,pour
senat-2021-101,14329V,pour
senat-2021-101,14038Y,pour
senat-2021-101,11080N,pour
senat-2021-101,14195A,pour
senat-2021-101,08028W,pour
senat-2021-101,20144B,pour
senat-2021-101,19467C,pour
senat-2021-101,18083K,pour
senat-2021-101,19701S,pour
senat-2021-101,14267Y,pour
senat-2021-101,11115U,pour
senat-2021-101,14357A,pour
senat-2021-101,19693L,pour
senat-2021-101,14259Y,pour
senat-2021-101,04008A,pour
senat-2021-101,17589D,pour
senat-2021-101,11070L,pour
senat-2021-101,14327T,pour
senat-2021-101,19663E,pour
senat-2021-101,20140W,pour
senat-2021-101,17229F,pour
senat-2021-101,10006L,pour
senat-2021-101,14217N,pour
senat-2021-101,01024M,pour
senat-2021-101,20248J,pour
senat-2021-101,14215L,pour
senat-2021-101,19577H,pour
senat-2021-101,14042U,pour
senat-2021-101,04071H,pour
senat-2021-101,20124W,pour
senat-2021-101,20040T,pour
senat-2021-101,07033P,pour
senat-2021-101,20074E,pour
senat-2021-101,19507S,pour
senat-2021-101,14187A,pour
senat-2021-101,19673G,pour
senat-2021-101,20038A,pour
senat-2021-101,01025N,pour
senat-2021-101,17023S,pour
senat-2021-101,97011G,pour
senat-2021-101,08018U,pour
senat-2021-101,11010L,pour
senat-2021-101,20286Q,pour
senat-2021-101,20172F,pour
senat-2021-101,04035D,pour
senat-2021-101,14231L,pour
senat-2021-101,20120S,pour
senat-2021-101,14355X,pour
senat-2021-101,20180F,pour
senat-2021-101,07004J,pour
senat-2021-101,08056B,pour
senat-2021-101,14211G,pour
senat-2021-101,14033T,pour
senat-2021-101,14123H,pour
senat-2021-101,14026U,pour
senat-2021-101,01057W,pour
senat-2021-101,20068G,pour
senat-2021-101,11064N,pour
senat-2021-101,19691J,pour
senat-2021-101,19569H,pour
senat-2021-101,14179A,pour
senat-2021-101,19685L,pour
senat-2021-101,20048C,pour
senat-2021-101,08069G,pour
senat-2021-101,19399H,pour
senat-2021-101,11048N,pour
senat-2021-101,14213J,pour
senat-2021-101,20066E,pour
senat-2021-101,20034V,pour
senat-2021-101,19511N,pour
senat-2021-101,20056C,pour
senat-2021-101,19447X,pour
senat-2021-101,95041E,pour
senat-2021-101,99004R,pour
senat-2021-101,14073Q,pour
senat-2021-101,20126Y,pour
senat-2021-101,19735D,pour
senat-2021-101,19611R,pour
senat-2021-101,07029T,pour
senat-2021-101,19723Y,pour
senat-2021-101,19699S,pour
senat-2021-101,08015R,pour
senat-2021-101,19711U,pour
senat-2021-101,08010L,pour
senat-2021-101,08034U,pour
senat-2021-101,19709B,pour
senat-2021-101,16685X,pour
senat-2021-101,19729F,pour
senat-2021-101,20108W,pour
senat-2021-101,01043Q,pour
senat-2021-101,20052X,pour
senat-2021-101,19581D,pour
senat-2021-101,14205J,pour
senat-2021-101,14219Q,pour
senat-2021-101,01048V,pour
senat-2021-101,14059S,pour
senat-2021-101,19441R,pour
senat-2021-101,19657G,pour
senat-2021-101,14031R,pour
senat-2021-101,14111D,pour
senat-2021-101,11085T,pour
senat-2021-101,19826F,pour
senat-2021-101,08009T,pour
senat-2021-101,20252E,pour
senat-2021-101,19563B,pour
senat-2021-101,14147R,pour
senat-2021-101,19671E,pour
senat-2021-101,14223L,pour
senat-2021-101,04092N,pour
senat-2021-101,19335Q,pour
senat-2021-101,19369B,pour
senat-2021-101,08011M,pour
senat-2021-101,04070G,pour
senat-2021-101,14071N,pour
senat-2021-101,20096L,pour
senat-2021-101,92040Q,pour
senat-2021-101,14169X,pour
senat-2021-101,19768N,pour
senat-2021-101,14253S,pour
senat-2021-101,19573D,pour
senat-2021-101,14191V,pour
senat-2021-101,08047A,pour
senat-2021-101,14237S,pour
senat-2021-101,17637T,pour
senat-2021-101,14193X,pour
senat-2021-101,19745F,pour
senat-2021-101,20148F,pour
senat-2021-101,19533U,pour
senat-2021-101,20118Y,pour
senat-2021-101,19319Q,pour
senat-2021-101,05012A,pour
senat-2021-101,11090Q,pour
senat-2021-101,19739H,pour
senat-2021-101,04043D,pour
senat-2021-101,19679N,pour
senat-2021-101,20298U,pour
senat-2021-101,19443T,pour
senat-2021-101,14331P,pour
senat-2021-101,19766L,pour
senat-2021-101,10015M,pour
senat-2021-101,19705W,pour
senat-2021-101,04033B,pour
senat-2021-101,19798U,pour
senat-2021-101,20054A,pour
senat-2021-101,20020P,pour
senat-2021-101,19619A,pour
senat-2021-101,19421M,pour
senat-2021-101,20044X,pour
senat-2021-101,11097X,pour
senat-2021-101,11043H,pour
senat-2021-101,20098N,pour
senat-2021-101,19762G,pour
senat-2021-101,01058X,pour
senat-2021-101,19703U,pour
senat-2021-101,19713W,pour
senat-2021-101,20062A,pour
senat-2021-101,20136B,pour
senat-2021-101,14275Y,pour
senat-2021-101,19675J,pour
senat-2021-101,01034P,pour
senat-2021-101,20026V,pour
senat-2021-101,19749K,pour
senat-2021-101,19479G,pour
senat-2021-101,20058E,pour
senat-2021-101,14173T,pour
senat-2021-101,19585H,pour
senat-2021-101,11109J,contre
senat-2021-101,19760E,contre
senat-2021-101,19717B,contre
senat-2021-101,19631V,contre
senat-2021-101,04085P,contre
senat-2021-101,04059M,contre
senat-2021-101,20112S,contre
senat-2021-101,19651A,contre
senat-2021-101,20110Q,contre
senat-2021-101,11033F,contre
senat-2021-101,19549D,contre
senat-2021-101,20116W,contre
senat-2021-101,20094J,contre
senat-2021-101,11040E,contre
senat-2021-101,08060W,contre
senat-2021-101,20088L,contre
senat-2021-101,20114U,contre
senat-2021-101,20080C,contre
senat-2021-101,19758L,contre
senat-2021-101,19782L,contre
senat-2021-101,14207L,contre
senat-2021-101,20060X,contre
senat-2021-101,12028B,contre
senat-2021-101,19629C,contre
senat-2021-101,19057M,contre
senat-2021-101,20264J,contre
senat-2021-101,11031D,contre
senat-2021-101,19295A,contre
senat-2021-101,11027H,contre
senat-2021-101,19681G,contre
senat-2021-101,20070A,contre
senat-2021-101,11056N,contre
senat-2021-101,19525U,contre
senat-2021-101,11065P,contre
senat-2021-101,19659J,contre
senat-2021-101,19251M,contre
senat-2021-101,20134Y,contre
senat-2021-101,14151M,contre
senat-2021-101,14249W,contre
senat-2021-101,11074Q,contre
senat-2021-101,11110B,contre
senat-2021-101,20174H,contre
senat-2021-101,19647E,contre
senat-2021-101,14281W,contre
senat-2021-101,20100N,contre
senat-2021-101,20132W,contre
senat-2021-101,08045X,contre
senat-2021-101,19599P,contre
senat-2021-101,11083R,contre
senat-2021-101,19695N,contre
senat-2021-101,19820Y,contre
senat-2021-101,19387D,contre
senat-2021-101,19347U,contre
senat-2021-101,19565D,contre
senat-2021-101,98022P,contre
senat-2021-101,19553Y,contre
senat-2021-101,20072C,contre
senat-2021-101,19725B,contre
senat-2021-101,19329S,contre
senat-2021-101,20106U,contre
senat-2021-101,20128B,contre
senat-2021-101,19333N,contre
senat-2021-101,19591F,contre
senat-2021-101,19551W,contre
senat-2021-101,19715Y,contre
senat-2021-101,14121F,contre
senat-2021-101,19531S,contre
senat-2021-101,19683J,contre
senat-2021-101,14097Y,contre
senat-2021-101,14021P,contre
senat-2021-101,19489J,contre
senat-2021-101,20016T,contre
senat-2021-101,19649G,contre
senat-2021-101,11099A,contre
senat-2021-101,20102Q,contre
senat-2021-101,12041X,contre
senat-2021-101,11026G,contre
senat-2021-101,18193Q,contre
senat-2021-101,19697Q,contre
senat-2021-101,11077T,contre
senat-2021-101,08012N,contre
senat-2021-101,17779H,contre
senat-2021-101,12016W,contre
senat-2021-101,11104D,contre
senat-2021-101,19637C,contre
senat-2021-101,20142Y,contre
senat-2021-101,14001X,contre
senat-2021-101,20028X,contre
senat-2021-101,11067R,contre
senat-2021-101,20018V,contre
senat-2021-101,11072N,contre
senat-2021-101,14109K,contre
senat-2021-101,14257W,contre
senat-2021-101,19593H,contre
senat-2021-101,19866P,contre
senat-2021-101,20036X,contre
senat-2021-101,08073C,contre
senat-2021-101,08061X,contre
senat-2021-101,20146D,contre
senat-2021-101,20030R,contre
senat-2021-101,20130U,contre
senat-2021-101,17965H,contre
senat-2021-101,19503N,contre
senat-2021-101,19349W,contre
senat-2021-101,14225N,contre
senat-2021-101,20082E,contre
senat-2021-101,11012A,contre
senat-2021-101,95063L,contre
senat-2021-101,14229S,contre
senat-2021-101,11054L,contre
senat-2021-101,20150Y,contre
senat-2021-101,11045K,contre
senat-2021-101,14107H,contre
senat-2021-101,20092G,contre
senat-2021-101,19687N,contre
senat-2021-101,04045F,contre
senat-2021-101,20084G,contre
senat-2021-101,01028R,contre
senat-2021-101,19689Q,contre
senat-2021-101,19669L,contre
senat-2021-101,19301E,contre
senat-2021-101,19413M,contre
senat-2021-101,01062T,contre
senat-2021-101,20064C,contre
senat-2021-101,11041F,contre
senat-2021-101,19527W,contre
senat-2021-101,20046A,contre
senat-2021-101,11066Q,contre
senat-2021-101,20266L,contre
senat-2021-101,19545Y,abstention
senat-2021-101,19583F,abstention
senat-2021-101,14251Q,abstention
senat-2021-101,14221J,abstention
senat-2021-101,04057K,abstention
senat-2021-101,20050V,abstention
senat-2021-101,20122U,abstention
senat-2021-101,86034E,nonVotant
senat-2021-101,19719D,nonVotant
senat-2021-101,01060R,nonVotant
senat-2021-101,14055N,nonVotant
senat-2021-102,14133K,pour
senat-2021-102,20032T,pour
senat-2021-102,14189C,pour
senat-2021-102,19515S,pour
senat-2021-102,20076G,pour
senat-2021-102,19707Y,pour
senat-2021-102,05008E,pour
senat-2021-102,19741B,pour
senat-2021-102,19667J,pour
senat-2021-102,19543W,pour
senat-2021-102,20024T,pour
senat-2021-102,20022R,pour
senat-2021-102,19954N,pour
senat-2021-102,19575F,pour
senat-2021-102,17367Q,pour
senat-2021-102,20086J,pour
senat-2021-102,19367Y,pour
senat-2021-102,14069U,pour
senat-2021-102,19415P,pour
senat-2021-102,20042V,pour
senat-2021-102,14089Y,pour
senat-2021-102,20078J,pour
senat-2021-102,20138D,pour
senat-2021-102,14105F,pour
senat-2021-102,19643A,pour
senat-2021-102,19747H,pour
senat-2021-102,20152B,pour
senat-2021-102,19383Y,pour
senat-2021-102,17737W,pour
senat-2021-102,19621T,pour
